review_id,user_id,business_id,stars_x,useful,funny,cool,text,date,name,city,state,stars_y,review_count,main_category,delivery,outdoor_seating,reservations,wifi,cleaned_text,sentiment
bjEmjIDC5mlHpOA8yzqqUg,V_dT-3YVhfcwlTM_ztG0fQ,dUctvEfHQccW_uxtRup2QQ,4,3,0,0,"We are from out of town, and I came here on a Friday night with 4 of my colleagues after we all had a sudden craving for hibachi. We found this location on Yelp and based on how busy it was that night when we got there, we figured it was good.

This is a typical hibachi steakhouse... there's not much difference as the menu is typically the same. The prices were as expected, and I paid $39 for filet, chicken, and lobster. The only thing I can say that's different is the fact that in addition to rice, you get noodles with your hibachi dinner. I thought that was pretty neat but man was I stuffed after finishing everything!

The steak was super juicy and tender, in fact I'll probably have to give them 10 stars for how well the steak tasted. It wasn't fatty at all and I can tell it was a good cut of the filet. Everything was actually pretty good but the steak was the best.

Service was awesome and our chef kept everyone laughing throughout the entire experience. If I'm ever in St. Pete's again, we'll definitely make another visit here!",2016-09-18 18:17:34,Tsunami Japanese Steakhouse,Saint Petersburg,FL,3.0,212,Steakhouses,False,False,True,'no',town came friday night colleagues sudden craving hibachi found location yelp based busy night got figured good typical hibachi steakhouse theres much difference menu typically prices expected paid filet chicken lobster thing say thats different fact addition rice get noodles hibachi dinner thought pretty neat man stuffed finishing everything steak super juicy tender fact ill probably give stars well steak tasted wasnt fatty tell good cut filet everything actually pretty good steak best service awesome chef kept everyone laughing throughout entire experience im ever st petes well definitely make another visit,Positive
DM3v43VD3EWAKwv23PXmdg,hzmZy1byTdnZEaap9-fp7A,dUctvEfHQccW_uxtRup2QQ,3,0,0,0,Lackluster hibachi . We loved the onion volcano but there was less laughing with this show than most. Went with two friends and we enjoyed ourselves. The fried rice noodles and veggies were good. The steak has an msg flavor. Chicken and  shrimp were good. Fun but pricey for what you actually get.,2017-03-15 23:51:46,Tsunami Japanese Steakhouse,Saint Petersburg,FL,3.0,212,Steakhouses,False,False,True,'no',lackluster hibachi loved onion volcano less laughing show went two friends enjoyed fried rice noodles veggies good steak msg flavor chicken shrimp good fun pricey actually get,Positive
-2OO4rcTWH8g0P_K9XY9BA,5-KvYTIZH0iimWRwz6AuKQ,dUctvEfHQccW_uxtRup2QQ,5,0,0,0,"Came in on a Friday night and got immediate seating at the sushi bar. We waited about 5 mins to be greeted, but the staff apologized and was attentive and friendly the rest of our visit. Our rolls came out super fast and everything was delicious!",2014-03-15 00:11:44,Tsunami Japanese Steakhouse,Saint Petersburg,FL,3.0,212,Steakhouses,False,False,True,'no',came friday night got immediate seating sushi bar waited mins greeted staff apologized attentive friendly rest visit rolls came super fast everything delicious,Positive
6dVg8AU_E2-1Q00Ec5XaRQ,fhMdWjzCab9pscwCiF0dvw,dUctvEfHQccW_uxtRup2QQ,1,0,0,0,I had a reservation for 8 pm and arrived 5 minutes earlier. We were checked in and was told it wont be long. We sat waiting for 20 minutes and not even someone to acknowledge us to tell us how much longer.,2017-01-03 02:24:24,Tsunami Japanese Steakhouse,Saint Petersburg,FL,3.0,212,Steakhouses,False,False,True,'no',reservation pm arrived minutes earlier checked told wont long sat waiting minutes even someone acknowledge us tell us much longer,Positive
n5uFjcE91ZgqG9S7QXwXXw,NjilfU8DhUhZSaOMVwLjyw,dUctvEfHQccW_uxtRup2QQ,5,0,0,0,Good was fantastic. We got the hibachi dinner and a sushi roll for an app. Great food and great service. I have been to a lot of Japanese steakhouses and this is by far the best hands down.,2014-11-13 02:16:59,Tsunami Japanese Steakhouse,Saint Petersburg,FL,3.0,212,Steakhouses,False,False,True,'no',good fantastic got hibachi dinner sushi roll app great food great service lot japanese steakhouses far best hands,Positive
q9xwADYeMIVbq60nch7krw,iOlRf-qR2mWyEkU6g7J2Rw,dUctvEfHQccW_uxtRup2QQ,4,0,0,0,"Good food, my waitress was pleasant but it's to damn loud in there, I guess that is from all the drunk people behind me.",2018-09-15 00:29:17,Tsunami Japanese Steakhouse,Saint Petersburg,FL,3.0,212,Steakhouses,False,False,True,'no',good food waitress pleasant damn loud guess drunk people behind,Positive
QadMzIOlBn1g2hSpIi2HLQ,k0tADn8Dd6mVZbFDgiw__A,dUctvEfHQccW_uxtRup2QQ,4,0,0,0,"You will get caught up in the whirlwind of various tepenyaki foods, some may say a tsunami of epic proportions worth of food.",2013-11-19 02:09:34,Tsunami Japanese Steakhouse,Saint Petersburg,FL,3.0,212,Steakhouses,False,False,True,'no',get caught whirlwind various tepenyaki foods may say tsunami epic proportions worth food,Positive
_T6WQE56BjJbNsjP_2TSWQ,DJsgauVkwVFcqV2I6uSnXw,dUctvEfHQccW_uxtRup2QQ,4,0,0,0,"Great service! Our chef Augustus was funny and entertaining. He was super engaging and even showed us his dance moves! I feel like once you've been to one hibachi grill, then you've been to them all, but they're still yummy nonetheless. Good experience overall!",2017-07-19 14:59:03,Tsunami Japanese Steakhouse,Saint Petersburg,FL,3.0,212,Steakhouses,False,False,True,'no',great service chef augustus funny entertaining super engaging even showed us dance moves feel like youve one hibachi grill youve theyre still yummy nonetheless good experience overall,Positive
rB3ERcM2yfd2HdqXnWJHUg,dYzP6eGdyDMqpWGAEdGCBg,dUctvEfHQccW_uxtRup2QQ,4,0,0,0,The food was great! There was 5 of us at the hibachi grill and the young man cooking made jokes with us and took extra time with the kids in our party. It was two of the kids birthdays and they really enjoyed being sung to by the staff.,2015-07-17 01:34:05,Tsunami Japanese Steakhouse,Saint Petersburg,FL,3.0,212,Steakhouses,False,False,True,'no',food great us hibachi grill young man cooking made jokes us took extra time kids party two kids birthdays really enjoyed sung staff,Positive
4J0-k1QaoH0-0nMhhEzf6g,LkFvVzY6T1eEVMbwBO-j_A,dUctvEfHQccW_uxtRup2QQ,4,0,0,0,Great sushi and Teppanyaki. Waitress was Ashley C. and took very good care of me and my wife. Get the ginger dressing to go.,2017-05-27 01:29:25,Tsunami Japanese Steakhouse,Saint Petersburg,FL,3.0,212,Steakhouses,False,False,True,'no',great sushi teppanyaki waitress ashley c took good care wife get ginger dressing go,Positive
1o4UpE7ynMDQUz-qh8Mb6A,i8yfNESALtHtApVmXbYejQ,dUctvEfHQccW_uxtRup2QQ,3,0,0,1,"Good food. Not as busy as the other Japanese steakhouses. Worth stopping by. My first time there and had a nice lunch with my family. Ordered traditonal hybatchi grill food and a sushi roll. I've had better but not bad, not bad at all.  Next time we will try something a little more signature to this restaurant!",2011-07-01 11:55:35,Tsunami Japanese Steakhouse,Saint Petersburg,FL,3.0,212,Steakhouses,False,False,True,'no',good food busy japanese steakhouses worth stopping first time nice lunch family ordered traditonal hybatchi grill food sushi roll ive better bad bad next time try something little signature restaurant,Positive
KuM8FEAIW03Q6VK9QkXT6g,v6Jd2lpaKvyXpzzyNDelyw,dUctvEfHQccW_uxtRup2QQ,1,1,0,0,"This is definitely the worst Hibachi I've ever been to. My last review was a 2 and I decided to go back and try it but seriously NOT GOOD!. 
The quality of the meat is terrible, steak is chewy gross ness and the chicken is blah, almost not edible and i think mine wasn't cooked completely.  They cook everything super slow and one at a time so half your meal is either going to be cold or you'll be full by the time you get the other half of your meal and the service is meh too!
If they didn't have the free birthday meal thing going for them, i'd have to say they'd be going out of business based on the quality of the food and service. Their prices are also insanely expensive compared to others i've been to. Brandon didn't even finish his steak it was so terrible, when a man doesn't finish steak, you know it's bad!
Definitely won't be back again, so many other better options in the area for hibachi.",2015-02-24 21:06:19,Tsunami Japanese Steakhouse,Saint Petersburg,FL,3.0,212,Steakhouses,False,False,True,'no',definitely worst hibachi ive ever last review decided go back try seriously good quality meat terrible steak chewy gross ness chicken blah almost edible think mine wasnt cooked completely cook everything super slow one time half meal either going cold youll full time get half meal service meh didnt free birthday meal thing going id say theyd going business based quality food service prices also insanely expensive compared others ive brandon didnt even finish steak terrible man doesnt finish steak know bad definitely wont back many better options area hibachi,Negative
ClXMgcNZv0dOUyx7BUAv-A,LTccY3DrZO4mymmro9wYdQ,dUctvEfHQccW_uxtRup2QQ,5,0,0,0,"Wonderful dinner.  Hibachi style.  Treated by our son who knows his Hibachi well, we had an awesome experience!!  The food and the service was outstanding!!  Definitely and must do!! We will again for sure.",2016-01-18 16:25:57,Tsunami Japanese Steakhouse,Saint Petersburg,FL,3.0,212,Steakhouses,False,False,True,'no',wonderful dinner hibachi style treated son knows hibachi well awesome experience food service outstanding definitely must sure,Positive
JtERNRBTQ1sQkNfB1rmevQ,aOG47bLot66Si_vTHC2mZQ,dUctvEfHQccW_uxtRup2QQ,2,0,0,0,"The service was great here.  The food quality was def. below average.  Everything from the hibachi tasted the same. Chicken tastes like carrots, just like the onion. 

The sushi menu looks amazing, too bad the flavor did not live up to it.  It was not bad, but it was not worth the price we paid. 

Bottom line, we will not be returning and would not reccomend it. Great service but below average food.  Wish I could say better.",2014-04-21 14:48:07,Tsunami Japanese Steakhouse,Saint Petersburg,FL,3.0,212,Steakhouses,False,False,True,'no',service great food quality def average everything hibachi tasted chicken tastes like carrots like onion sushi menu looks amazing bad flavor live bad worth price paid bottom line returning would reccomend great service average food wish could say better,Positive
