business_id,name,city,state,stars,review_count,main_category,delivery,outdoor_seating,reservations,wifi,latitude,longitude
ruFtZKwlJASx5BTk1dh5AQ,Wendy's,Sparks,NV,2.5,35,Fast Food,True,False,False,u'no',39.5380547,-119.734624
Q21nd52A3wOMlu7b28ZISQ,Mandalay Asian Cuisine,Saint Louis,MO,3.0,16,Chinese,True,False,False,u'no',38.6000016051,-90.4468670117
yBebHQPEvz8OtYKUO45QCw,Eden Korean Restaurant,Cherry Hill,NJ,4.5,32,Korean,False,False,True,u'free',39.9110535,-74.9915109
b-EHLoRBtVgOpkv6-i1pSA,Huge Impact Restaurant,Indianapolis,IN,3.5,36,American (New),True,True,True,,39.8239812,-86.247598
3VKE0_-KhU_qMYHxcyVcDg,Just To Serve You Too,Philadelphia,PA,3.0,68,Seafood,True,False,True,'no',40.029648,-75.1322934
y5o2VSvj42KrXrotY3GTgA,Guo Bin Chinese Restaurant,Saint Louis,MO,3.5,51,Chinese,True,False,True,u'no',38.66029492,-90.3585147858
vG9aD-fvsIimgo-l7u8-AA,P.F. Chang's,Franklin,TN,2.5,181,Chinese,True,True,True,'no',35.9467222474,-86.8257665634
T57pARC36apZzr3CSCs4-w,Surf and Turf Kitchen,Lahaska,PA,3.5,25,Pizza,True,True,False,,40.3475889,-75.0298548
kJpoduG3wdA35WzOF_T1Aw,Mexico Lindo,Pinellas Park,FL,4.5,54,Mexican,False,True,False,u'no',27.838651,-82.7173312
kgMEBZG6rjkGeFzPaIM4MQ,McDonald's,Philadelphia,PA,2.0,55,Fast Food,True,True,False,'free',39.9394402,-75.1668049
pJZq57-XUXnDU2yo8gmsUg,Zagol Ethiopian Restaurant,Reno,NV,4.0,160,Ethiopian,False,False,True,u'no',39.5322332,-119.8028435
2y_CdkxEOJEJGyJApfCYpA,Rode's Fireside Restaurant & Tavern,Woolwich Twp,NJ,3.5,104,American (Traditional),False,True,True,'free',39.7532524,-75.3024859
xtSxYDKUmbhRx93CXoG2cA,Sam's Grill,Jenkintown,PA,3.5,6,American (Traditional),False,False,,,40.0901014,-75.1266017
EzHUZ4OqRKASptcx4qiYjA,Cafe Brasil,Saint Louis,MO,2.5,8,Cafes,,True,True,,38.6100525,-90.3636773
SSxXyZFkA8U_DOeWzrrhCA,Starr Diner,Phoenixville,PA,2.0,13,Diners,,False,,u'free',40.1231505722,-75.5087763816
bc3K8KvLkLNu_XU3RkeeeA,LeBuzz Caffe,Tucson,AZ,4.0,33,Breakfast & Brunch,,True,,u'free',32.260933,-110.891826
WHRrhggfj5x3URXVrFqVcA,Cortina Ristorante & Bar,Reno,NV,3.0,5,Italian,,,True,,39.529722,-119.812778
UOWXGW5j1BV-iiqtbBS6jQ,Abe's Place,Tucson,AZ,5.0,20,Salad,True,False,False,u'free',32.2275426,-110.9473193
a0X8BAm9-HhecZBoTElF0A,Goodness Juice Bar & Fresh Food,Tucson,AZ,3.5,7,Salad,False,True,False,,32.2341384615,-110.9581329595
s3FRhtaNU8dt-mKkLKUQaQ,RuSan's Sushi and Seafood,Nashville,TN,3.0,206,Sushi Bars,False,True,True,u'free',36.1518970081,-86.7848066755
PMpcbvBon1rfGE7pWKv8aQ,King House Chinese Restaurant,Trooper,PA,3.5,15,Chinese,True,False,,,40.1473976,-75.3956755
fKDV_dlDhXd7P5kZi97Kng,The Spot,Philadelphia,PA,3.0,80,Breakfast & Brunch,True,False,False,u'no',39.9483749,-75.1744886
3Ry5aKcMuTdp9m1E7n_WiA,Jaipur Indian Cuisine,King of Prussia,PA,3.0,22,Pakistani,False,False,True,,40.0926945,-75.3721041
69y8BIrahfo6I_5AkIYf-g,Rally's,Indianapolis,IN,1.0,9,Fast Food,False,,False,'no',39.6657537565,-86.0787451367
IpAXXfbgZ7M2RaxGtKO7gQ,Catelli Ristorante & Caffe,Voorhees,NJ,4.0,8,Italian,False,False,True,u'no',39.8689418,-74.944448
J8j18KB--ZH4MjTQryPEpA,Burger King,Tampa,FL,2.0,11,Burgers,True,,False,,27.8937618,-82.5193236
9L-MR0arflwFMF9szEBOOg,California Wine Festival,Santa Barbara,CA,4.5,7,Wineries,,,,u'no',34.4144660474,-119.6851896343
JRoY9Mx2LghIki2Uo1SOJA,The Wine Tap,Belleville,IL,4.5,93,Wine Bars,False,True,True,'no',38.5137923,-89.9805554
wxoB4b1s5-LzSUn3-ll6IA,5 Star India,Bridgeton,MO,4.0,11,Indian,True,False,True,u'free',38.7560569,-90.4214482
m6KZGTxRb9_ZyDpB1G6O1Q,Freddy's Frozen Custard & Steakburgers,Marana,AZ,3.5,112,Burgers,True,True,False,u'no',32.3232068,-111.0442513
KPmFv_Ou6ddauV_gYauWzg,Taquería La Juquilita,Nashville,TN,4.5,74,Mexican,False,False,False,u'no',36.1621286521,-86.8611215519
nteD5A6CKXZPqbR9EltQng,Super China Chinese Restaurant,Port Richey,FL,4.0,54,Chinese,True,False,False,'no',28.283355,-82.677826
Ktw3a8hXOKL00UCk_1nSEQ,Bully's Sports Bar & Grill,Sparks,NV,2.5,126,Sports Bars,True,True,False,'free',39.640527,-119.71245
Q28TlneXws1shf8ymTdxtg,Funland Raspados And Munchies,Tucson,AZ,4.5,6,Shaved Ice,,,,,32.2511453516,-111.0123500904
uFF40n9pOqHK1ciajdoSEw,Tony's Restaurant,Carpinteria,CA,3.0,72,American (Traditional),True,True,True,u'no',34.396988,-119.5210305
XgLrkmIqIrD_pl67lAovEQ,The Bourse,Philadelphia,PA,2.0,35,Food Court,True,True,False,u'free',39.9498192516,-75.1486551501
FTsU1vykdDcqfP1uhqG9YQ,St Louis Fish and Chicken,Saint Louis,MO,4.0,7,Greek,True,,False,,38.6667921,-90.2836674
sLgnx_WFCjEoPsS6NwU70Q,Le Peep,Meridian,ID,4.0,259,Event Planning & Services,None,None,False,u'free',43.6327829,-116.3523931
_IYHl6J9iB3lbeJq27pbsg,Taqueria La Hacienda,Philadelphia,PA,3.5,10,Latin American,True,None,False,u'no',40.02202,-75.1240606
pMEQsY7OdNS8jlM39f58Vg,Subliminal Grilled Subs & More,Waterloo,IL,4.5,7,Salad,True,,True,,38.3351684,-90.1504277
i7WnyDXKpT-mPaHEMY-HcQ,Harvest Coffee Roastery,Voorhees Township,NJ,4.0,13,Sandwiches,,True,,u'free',39.8514104,-74.9997241
aYMpjij5ShtEoZueMrQPRw,The Mill,Santa Barbara,CA,4.0,5,Breweries,None,,False,,34.4211189,-119.690633
ZJC0ONdxmIlwidXd8E0fXg,BoomBozz Craft Pizza & Taphouse,Nashville,TN,3.5,57,Sports Bars,True,,,u'free',36.047064,-86.951448
zwfN21b6gN2XGjNG6MYNzQ,Wolfgang Puck Express,Indianapolis,IN,2.0,70,Breakfast & Brunch,False,False,False,'no',39.7166926914,-86.2978263572
SAsO6NFUiVPENX3nJA-KiQ,Rolling Tacos,Boise,ID,3.5,5,Mexican,False,,False,'no',43.619115,-116.313904
XyGRDrgCK0z4CiA6nhwEaw,Persian Room Fine Dining,Tucson,AZ,4.5,258,Persian/Iranian,True,False,True,'no',32.3750163,-111.0463201
cwvpVlg5BE2XXRWTHe3p9w,McDonald's,Sun City Center,FL,2.0,24,Burgers,True,False,False,'free',27.7137051861,-82.3929427564
zJFs_-Qtw7fzAsrQvA3Ltw,El Carrito,Reno,NV,5.0,6,Street Vendors,False,False,,u'no',39.5251254,-119.7886252
bwlSGCjYLNwzXVD9CB_8EA,Hugs & Yogurt Cafe,Willow Grove,PA,4.0,15,Ice Cream & Frozen Yogurt,False,False,False,u'free',40.1478414,-75.1280399
mygIk3l_ShNNB-QbWlrRyg,Zydeco's,Belle Chasse,LA,3.5,161,Cajun/Creole,False,False,False,u'no',29.8777671,-90.0173044
BiBwdFcG0ynK50_g7zJTOg,Chopt Creative Salad Co.,Brentwood,TN,3.5,135,Vegetarian,True,True,False,'free',36.032004,-86.79085
Ryt1Fhgz7sixMQSJiLyP_g,Zocalo,Philadelphia,PA,2.5,59,Mexican,False,True,True,u'no',39.9584222,-75.1938661
B6qHZCAs7Nka-1zdjCzAIQ,Butter's Soul Food,Philadelphia,PA,3.0,77,Caterers,True,True,False,u'no',39.9741307,-75.1815903
h3801KOXLyOt8BAMa1V5HQ,A&W,Sherwood Park,AB,3.0,8,Burgers,True,,False,,53.5415746113,-113.3188727252
rKwIFN1poV6gHBIxp3FxkA,Hardee's,Indianapolis,IN,2.5,6,Burgers,True,None,False,u'no',39.781017,-86.09366
mtGTna-hyFhErb4Zma32IA,The Village Diner,Glenside,PA,3.5,80,Diners,False,True,False,'no',40.106526,-75.147507
XQfwVwDr-v0ZS3_CbbE5Xw,Turning Point of North Wales,North Wales,PA,3.0,169,Breakfast & Brunch,True,True,False,'free',40.2101961875,-75.2236385919
tiVQ9_qoatNn--ITbMWRpA,RJ's Bagels,Yardley,PA,4.0,41,Bagels,,,,,40.201773,-74.820914
6WJ-dFE9axF2o55NQWrNgA,Tinker Coffee,Indianapolis,IN,3.5,10,Coffee & Tea,,,,,39.7148812,-86.2974891
pEYs1oVeJ6YM2SG5WEr5Pg,Burger Theory,Indianapolis,IN,4.0,86,Burgers,True,True,False,u'free',39.675040703,-86.3103263801
-3-6BB10tIWNKGEF0Es2BA,The 81 Hong Kong Cafe,Tucson,AZ,4.0,133,Coffee & Tea,True,False,True,u'free',32.2885403,-110.9631443
78e90HO_R40SyzBr4fnHSA,Primanti Bros - Indianapolis,Indianapolis,IN,3.5,221,American (New),True,True,False,'free',39.7655226364,-86.1597495695
J1duow_JpO47UuqnrY_LaA,Little Caesars Pizza,Tucson,AZ,2.0,10,Pizza,True,False,False,,32.1322587,-110.9993545
zhFKtchGIpRTfOZSpm4Zvg,Capriotti's Sandwich Shop,Exton,PA,3.5,38,Sandwiches,True,True,False,u'no',40.0361194,-75.6286593294
nIE7ph1w_bttQMJQx5hUEQ,D-Town Bar & Grill,Dunedin,FL,3.0,91,Sports Bars,True,False,True,'free',28.0192509782,-82.774851719
hWETQd1m9UVNGyQ-iJhIbA,Sangarlo's Pizza,Brooklawn,NJ,2.5,7,Italian,True,False,False,'no',39.877995,-75.123293
N7wYxm84QtcqTJZfGWpxzw,McDonald's,Franklin,TN,2.5,24,Fast Food,True,False,False,'free',35.9453792141,-86.8237428367
yjYNk2K77o34anIhS4zJyg,McAlister's Deli,Fenton,MO,3.5,46,Salad,True,True,True,u'free',38.5033740941,-90.4449900528
xxxL7I3hGCEymNlYLXUyBA,Subway,Reno,NV,2.0,5,Sandwiches,False,False,False,u'no',39.5302163,-119.8199067
KAZ2Z3831eb5lHtUDKa8kA,Saladworks,Philadelphia,PA,3.5,8,Salad,True,,False,'no',39.9557501,-75.1819889
cLlBDZxYJ1dt1JgMuZnXew,Olly,Philadelphia,PA,4.0,51,Pizza,False,False,False,u'no',39.9408776,-75.1511064
OMSEg2rW-yVtE0OspyEvkg,Cup of Corn,Indianapolis,IN,5.0,6,Food Stands,False,False,False,'no',39.7658967805,-86.1593370796
k7oZJB7BSx37e-masOmiLQ,Hattie Jane's Creamery,Nashville,TN,4.5,7,Ice Cream & Frozen Yogurt,,,,,36.1601939,-86.779742
S3WazoxfO3euuvQUOJRlFA,Subway,Tucson,AZ,3.5,6,Fast Food,True,,False,,32.3435651,-111.0132429
aqubLw9IW03svL_uDXNJ8A,McDonald's,Florissant,MO,1.5,11,Burgers,True,False,False,u'free',38.8107873585,-90.2969466057
WJIc6ZlR-pd9W-Vt-rRtzA,Anani Bistro,Gulfport,FL,4.5,17,American (New),False,True,False,u'free',27.7389646,-82.7075848
V5KiEoH4E86GA2S3RQkf1g,Spice Grill,Philadelphia,PA,3.5,12,Chinese,True,False,False,u'no',39.9862724,-75.094699
MMRRS6YhVRx_iN5-JhMRYg,Han Dynasty,Philadelphia,PA,4.0,783,Chinese,True,None,True,u'no',39.9567105161,-75.1971027811
-2Axhv9AZ_n7qjQefECpVw,Greek Sotir Grill,Hermitage,TN,3.5,21,Greek,True,False,True,,36.2166079,-86.5963643
F_wIC6i5y4zdQyp99R7PdQ,Blueberry Hill Pancake House,Indianapolis,IN,3.5,101,American (Traditional),True,False,True,u'free',39.7723413,-86.0279803
1sXN7Oxteo5dP5nwIDyO4w,Mainland Grille,Harleysville,PA,3.5,27,Burgers,True,False,True,u'free',40.2482605,-75.3609391
4BVjCMSKc4eJGfJldPB_hA,Fired Up BBQ,Edmonton,AB,3.5,53,Soul Food,True,False,False,u'no',53.498819,-113.486856
icp_IKE9zIkAqAucyS1vTA,Hakka Beef House,Philadelphia,PA,4.5,33,Chinese,True,False,,'free',39.9554945,-75.1552563
XsWie3lnpO69zJgBVgPnaA,Ristorante Primavera of Wayne,Wayne,PA,2.5,12,Italian,False,False,True,u'no',40.044043,-75.399023
SNYpn2BdTbz8QrrfH8rvdw,Wawa,Bala Cynwyd,PA,2.0,12,Sandwiches,True,False,False,'free',40.0185596288,-75.2403088108
JVekj-AqcU46mg7rzN_nOg,Oceanos Restaurant,West Berlin,NJ,3.5,32,Diners,True,False,True,'no',39.8130665,-74.9442129
cGa8ySpfmtfQKPkHJKHnUw,Michael's Family Restaurant,Montgomeryville,PA,3.0,81,Breakfast & Brunch,True,False,False,'free',40.2501979,-75.2450803
vol4SJXerqyi3IEIDucVRQ,Hilldale Kitchen,Darby,PA,3.5,9,Beer Bar,True,False,False,u'no',39.9195287,-75.2657251
CILklubZslDuVUMh2c55_A,Pizza Hut,Metairie,LA,2.5,17,Pizza,True,False,False,'no',29.9973903816,-90.2184122801
SZgkdhd837HkbtVFVmSMXw,Guido's Italian Restaurant,Spring Hill,FL,3.5,128,Pizza,True,True,True,u'no',28.4918471,-82.5973869
LgiAzhOqrzl95NNRLziH2A,3 Agaves Mexican Restaurant & Cantina,Avon,IN,4.0,50,Tex-Mex,True,True,,,39.7642463948,-86.3839582
ov-hBIrfk_f1_UdKzu_Nrw,Sulas,Tampa,FL,4.0,7,Cuban,False,True,,,27.9602066,-82.4414592
8uF-bhJFgT4Tn6DTb27viA,District Donuts Sliders Brew,New Orleans,LA,4.5,2062,Donuts,True,True,False,u'free',29.9294259,-90.0770687
g_nLH7QGP3_l1eE-7JWhwA,Smees Alaskan Fish Bar & Marketplace,Reno,NV,4.5,97,Seafood,False,True,False,u'no',39.4742257,-119.7795102
44FugwIywDjD6TwSESAmkw,QuikTrip,St Louis,MO,4.5,5,Automotive,False,,,,38.5119857,-90.3191137
7biQIoyOEMcBGUw106UeOQ,Domino's Pizza,Morrisville,PA,1.5,31,Sandwiches,True,,,,40.20841,-74.799468
YdeBit_K6FQ7ye1bNtDm2A,Jack's Pizza,Indianapolis,IN,2.5,7,Pizza,True,None,False,,39.7675323486,-86.1560058594
151ujtgcbkGzAHUnctSg4w,Faculty Club,Edmonton,AB,4.0,13,Event Planning & Services,False,True,True,u'free',53.5300382,-113.5283787
5XSJImk924zdVk16cw8Jgg,JB's Bar & Grill,Metairie,LA,3.5,7,Dive Bars,False,False,False,,29.9878551,-90.1300121
p21PCK17H3WL56KSr4Ykig,ABC Pizza House,Tampa,FL,4.0,121,Pizza,True,False,False,'no',27.99554,-82.4743805
TI2EOpvaPbDEg1gz3GGqXA,Crystal BBQ,Edmonton,AB,2.5,5,Barbeque,True,False,True,,53.5432079,-113.4842434
f8xDi3rajxvIqS73N93Afw,Guavaberry Foods & Drinks ,Philadelphia,PA,4.0,13,Delis,True,False,False,u'free',39.938371,-75.1501031
Rl7W2JPAUWFo2ZZdVeGAWA,Koffee Korner Cafe,Lansdale,PA,3.5,59,Coffee & Tea,False,False,False,u'no',40.2419927,-75.2829764
Llu8_Lx2DFthmr99_eiOLA,Wei Hong Bakery & Restaurant,Saint Louis,MO,4.0,135,Bakeries,False,False,False,u'no',38.6002991,-90.2429828
3n_G-_DwOJ2VS4uGxBN6sg,Lan Zhou Lamen,Tampa,FL,4.0,78,Chinese,None,,,,28.0554349,-82.4292524
A0F-h3xJm_6gHDKcDQwSrQ,Capogiro Gelato,Philadelphia,PA,4.0,252,Pizza,False,True,False,u'free',39.9541715545,-75.2013800841
NyV_2EGhs-YHYYVmZRYmOQ,McDonald's,Woodstown,NJ,1.5,14,Coffee & Tea,True,False,False,u'free',39.6470143366,-75.3344234117
q3AbKPlzrqbUh8tz26vsdQ,Wendy's,Belleville,IL,2.0,7,Fast Food,True,,,,38.5293592,-90.0356064
ymoEdJB5NE56sWw74uyX7A,Sushi Bar,Indianapolis,IN,4.0,346,Sushi Bars,True,True,True,u'free',39.8694324,-86.1425102
4-y4Jj8hNuVIFktoYnm3-Q,Bella Pizzeria,Indianapolis,IN,3.0,66,Pizza,True,True,False,u'free',39.9108087,-86.1081565
mKZEuPNLVe4yRL0UfxFPTg,Season's Fresh,Tampa,FL,4.5,104,Modern European,True,True,True,u'free',28.0812683681,-82.4279611613
AODksDNj5mH953cyhUG1Qw,Thai 5 Fast Food,Tampa,FL,4.0,336,Laotian,True,True,False,u'free',27.9120596,-82.5057677
RWOqFGfUrdL60jOrtxmcGw,Osaka,Madeira Beach,FL,4.0,49,Sushi Bars,False,False,True,u'no',27.8020018,-82.8020813
tFpstYqxugKHzeyNUsuD_A,The Pint Room,Carmel,IN,4.0,423,American (Traditional),True,True,False,'free',39.9785056799,-86.1286025097
3y61A28PQDZ4weeeTRfIlA,Burger Study,Indianapolis,IN,4.0,441,Beer Bar,True,True,True,'free',39.7643833,-86.1588649
qONvIS94nZhXYm-jccXyuw,Top Hog,Gallatin,TN,4.5,140,Barbeque,False,True,False,'no',36.398778,-86.451974
sVWUxesVKseXGq78UwwajA,Steak ’n Shake,Port Richey,FL,2.5,45,American (New),True,False,False,u'free',28.2899929559,-82.711233436
SPWyzJPFP2TT7x0BsqaBqQ,Chenango Restaurant & Bar,Philadelphia,PA,2.0,10,Barbeque,,True,True,,39.9664073,-75.1386733
Jn5nZ0b-cdBS2xHnF4msug,McDonald's,Belleville,IL,1.5,12,Fast Food,True,,False,u'free',38.544739774,-90.0519396365
Knt2mnsG15akKb9cjSiuxw,John's Seafood,Philadelphia,PA,3.0,9,Seafood,False,False,False,u'no',39.9709958,-75.1581617
Tt4byMYA7FvAkQ3MigcJWQ,Mojitos Rum Bar & Grill,New Orleans,LA,3.5,74,Caribbean,False,True,True,u'free',29.9618438,-90.0576285
SuQgcpL-aZeuyRjBdA0pHw,Samurai Japanese Restaurant,Rosemont,PA,3.5,69,Japanese,True,False,True,'no',40.0255409855,-75.3262319244
PVqNBGihp6yNv6HTQf7CjA,Arby's,Indianapolis,IN,3.5,10,Fast Food,True,False,False,,39.8255452,-86.2371468
ugSVRAKO6mxvsrElFg8USw,México Lindo,Philadelphia,PA,4.5,73,Mexican,True,False,False,'paid',39.926402,-75.1575374
mpVZG520RL-K1YeQi55ZPg,The Blarney Stone,Philadelphia,PA,3.5,46,Burgers,True,False,False,u'no',39.9548253,-75.2009783
73ZQXm26Mb4Pr-ibmeGk6Q,Burger King,Willow Grove,PA,2.0,15,Burgers,True,False,False,'free',40.1432439,-75.115404
ri7LOsk5W_xGVfxhXFHY5Q,Elbow Room Bar,Sparks,NV,4.0,12,Dive Bars,,False,False,u'free',39.5354969,-119.7707084
wnjFEC-w0qWnyDnO8k1RpA,Nectar Urban Cantina,Nashville,TN,4.5,390,Coffee & Tea,None,True,False,u'free',36.16813138,-86.6804685
KZ5w1iPH1bSnf-wBEYgtQQ,Rice Bowl Deluxe,Edmonton,AB,3.0,5,Asian Fusion,True,,False,,53.5216024,-113.5785097
YCwWrnOh8qUmQbgQ4p02AA,Alfredo's Pizza,Broomall,PA,4.5,79,Pizza,True,False,False,u'no',39.9829917462,-75.3714380349
qmxmUc4xzNt3ogaZLH8Eiw,Versi Vino,Maple Shade,NJ,5.0,60,American (New),False,True,True,u'free',39.9422608,-74.9955305
SjLYEsv94TjmSjG2Fc2piQ,Pizzarella Grille,Bryn Mawr,PA,3.5,58,Pizza,True,False,True,'free',40.02132,-75.32528
VKFWX_Cd7cTiV3_RPdcXPw,Bamboo Oriental Cuisine,La Vergne,TN,3.5,5,Thai,True,False,False,u'free',36.011712,-86.5934286
duf2PORLOL6it1dTGhSnKA,Junes Breakfast,Philadelphia,PA,2.5,20,Breakfast & Brunch,False,False,False,u'no',39.9850064107,-75.246888042
Yh4OgbXQSpQ_ycK_FmNiGw,Suis Generis,New Orleans,LA,4.0,100,American (New),True,True,False,u'no',29.9649909096,-90.0426163126
30AVuTNSizwqPQO0JtSrAQ,Cake & Flower Shoppe,Reno,NV,3.5,5,Shopping,,,,,39.530358,-119.821694
1lC4dy6jlB2tBdBWbocO7Q,Wendy's,Largo,FL,2.0,22,Fast Food,True,True,False,'free',27.8790638,-82.8327419
U8jSYiECyAljqTL2U1ERGw,Bamboo House of Noodle Soups,West Chester,PA,4.0,52,Vietnamese,False,False,True,u'no',39.965781755,-75.5275749265
utReYPKNKwb15UytLOr-Xw,Newtown Bagel,Newtown,PA,3.0,63,Bagels,True,False,False,u'free',40.2289953,-74.9410147
2Q1R2OhBbAQ581vK_r7NhA,Ooka Restaurant,Willow Grove,PA,4.0,394,Sushi Bars,False,False,True,u'no',40.1566693,-75.121837
uE05fHI5V2ZWi5Uo9-hwqQ,Burger Bar,Edmonton,AB,2.5,5,Burgers,False,,False,'free',53.547509438,-113.528724622
fsPqRDDG2igV63nP89xWUA,Concord Steaks,Chadds Ford,PA,3.5,33,Pizza,True,True,False,u'free',39.852706,-75.539011
dDn_NVOQh9F-t153S035Ew,Rice Box,Goodlettsville,TN,4.0,67,Japanese,False,False,False,'free',36.3265562,-86.6993617
9MHe5jAym2d8VhT_NbCRyw,Bamboo House,Indianapolis,IN,2.5,49,Chinese,True,False,False,u'no',39.6933755014,-86.07983582
zSqTndm5Alq9dW1PyzbdTA,Grand Isle,New Orleans,LA,4.0,588,Seafood,True,True,True,u'free',29.9475671,-90.0651152
hr9RXMri_BltL2jJDO-15w,Bitter Sweet,Indianapolis,IN,4.5,27,Mediterranean,False,False,False,,39.7706855,-86.0721582
jAGzl-N2GINB_wK87bjoVA,RJS Tacos & Burritos,Indianapolis,IN,4.0,42,Mexican,True,False,False,'free',39.7826835,-86.0464533
iDGohK_mkqnAfLeWC4P4TQ,51st Deli,Nashville,TN,4.5,164,Mexican,True,True,False,u'no',36.1619072,-86.84887
Ahwed4jRpXhmSCkcLL7FOw,Moe's Southwest Grill,Brentwood,TN,3.0,48,Mexican,True,True,False,u'free',36.0371204933,-86.7983664088
MtZrHienTC6EnKDEGu6AzA,Medium Rare Carnivore Club,Edmonton,AB,3.5,5,Steakhouses,,,,,53.3981447,-113.5694847
OAkcBAwedonnwT3Wf_DqTw,Parks Place Pub,Fishers,IN,4.0,52,Casinos,False,True,,,39.9571476,-86.0180566
NcO-pWiZmNM5zBg8H9zB6Q,La Tavola Ristorante Italiano,Smyrna,TN,4.0,191,Pizza,True,True,True,u'free',35.9811081,-86.5193323
d-37SrSuOew0uqwuOM_w7w,Thai Fusion,Indianapolis,IN,4.0,58,Thai,True,False,False,u'free',39.77881,-86.325932
PfKuhGC46pQjnKgQnts-mA,The Night Owl,Nashville,TN,4.5,15,Arts & Entertainment,False,False,False,u'free',36.082922,-86.7228315
y7ZMH724MaQMW3yn5QbtiQ,Papa Murphy's,Boise,ID,2.5,16,Pizza,True,,False,u'no',43.5457571331,-116.3156733289
wtaBPP6fCHU4nvar9fKeuQ,"Chuck Lager, America's Tavern",Barrington,NJ,4.0,25,Event Planning & Services,True,True,True,,39.8725486282,-75.0463546729
qejPFPUKiIXvHJ4BirgLUw,Rally's,New Orleans,LA,1.5,13,Burgers,True,True,False,u'no',29.9452593,-90.0906756
YWcH3SLyRIBHIBBgudqZLw,Taco Bell,Cahokia,IL,1.5,8,Fast Food,True,,False,u'free',38.5532348,-90.1661599
yH0ON2BtV52JXxWdZy7Psg,Flat Tire Diner,Old Hickory,TN,4.5,71,American (Traditional),False,False,,,36.202711,-86.621012
bKppmYKQ_-9cpp2yziB-Qw,Lincoln Chicken Pizza And Grill,Philadelphia,PA,2.5,20,Cheesesteaks,True,False,False,,39.9738754,-75.1794242
-PFZiUpnk6DKtz2PpeFbHQ,Kenny Bob's Bar-B-Que,Greenbrier,TN,5.0,7,Caterers,False,True,False,u'free',36.432644,-86.806473
tiEkH6TbOQMZHRo46rmdTA,Denim byob,Haddonfield,NJ,4.5,149,American (Traditional),True,True,True,u'free',39.896842,-75.033414
4ZVApGFcZ-mPVGKqZWRqvg,Pizza Hut,New Orleans,LA,2.5,12,Chicken Wings,True,False,False,,30.0267602,-89.9933138
OyHbS1sJ4CguExlWa-XWDg,Red Lobster,Metairie,LA,2.5,122,American (Traditional),True,False,True,u'free',30.0074264,-90.155475
DZdE09qqCcX7Atf3Df7Yqg,The Urban Juicer,Nashville,TN,3.5,27,Breakfast & Brunch,True,True,False,'free',36.1521963,-86.8351768
LwVhbEy_SHse2G_P2JXMyg,Mo' Bettahs Hawaiian Style Food,Meridian,ID,4.0,109,Steakhouses,True,,,,43.6028922,-116.3539042
EK4lynYPnlI_dqvWDVaOfw,Little Caesar's Pizza,Indianapolis,IN,3.0,7,Pizza,,,False,,39.695689,-86.0833906
o6jfwLREaGy1mwAEybjOkg,Stefano Greek Italian Restaurant,Tampa,FL,4.0,106,Desserts,False,False,True,'no',28.0280199569,-82.393829897
K8b2MQ5Az59-nzvqUfjJEQ,The Farm and Fisherman,Philadelphia,PA,4.0,234,American (New),False,False,True,u'no',39.944935,-75.1606759
D_sIoGDRaLJv0DAIc46MMA,Ruby Slipper Cafe,Metairie,LA,4.5,347,Breakfast & Brunch,True,True,False,u'no',29.9793408,-90.1520954
UKA2eeAZmO4ACB2J0kFISw,Panda Express,Reno,NV,2.5,86,Fast Food,True,True,False,'no',39.4749646908,-119.7922227358
k8cv3Hnu69lGuf0mo1MOTQ,Murphy's Bar & Grill,Saint Louis,MO,4.0,12,American (Traditional),False,,False,u'no',38.6819249293,-90.4754887041
Uuzewy2CLg_XCekRhA0PIg,The Comedy Bar,Nashville,TN,4.5,6,Pizza,False,True,,,36.1624045,-86.774979
0fYRCLVFWte0uo-1W7gJGQ,Hōru Sushi Kitchen,Nashville,TN,5.0,8,Sushi Bars,True,,,,36.1607338108,-86.7797130577
zBHAoHU-SD7wECkKpTGImg,First Watch,Oldsmar,FL,4.0,93,American (Traditional),True,True,None,u'free',28.0449208,-82.68053
0sEQcUD5WEdwBJBXavafHA,Pina's Pizzaria,Chalfont,PA,4.0,26,Pizza,True,True,True,,40.2902135,-75.1997474
Z5C4q4mouUojigDmCRuG8w,Taste of China,Whiteland,IN,4.0,21,Chinese,None,False,,,39.563839865,-86.0917538235
kgywEv9dQHcvEAu741y3RQ,New Bamboo Garden,Sewell,NJ,4.0,34,Seafood,True,,False,,39.7338119,-75.0638068
gu9H6XoryCn07BfPsSdeSw,The Sweet Taco,Springfield,PA,3.0,153,Donuts,False,False,None,u'free',39.9357331,-75.3516435
hXBeTdtREKEMT2FMmzRPhQ,Steak & Pasta House,Reno,NV,4.0,59,Steakhouses,False,False,True,u'no',39.5267893,-119.8125674
LktIfbmd3k0kDiWibGw7DQ,Stacked Pickle - 96th Street,Indianapolis,IN,3.0,67,Chicken Wings,True,True,False,'free',39.9254897722,-86.0890453372
r9j3Ri3D2lqD2ToA49qmzg,Tarahumara,Saint Louis,MO,4.5,24,Latin American,False,False,False,'no',38.593755,-90.230831
bQKqeYwaHNal7JFAXzCMFg,Super Gyros,Belleville,IL,4.5,79,Fast Food,True,False,False,'no',38.5170210269,-89.9513851956
sNDXKUS14_xXdD0fJdw23g,Jimmy John's,Indianapolis,IN,3.5,14,Fast Food,True,False,False,u'no',39.880535,-86.271365
JNH-hcySeuGmtI_t8dG3Dw,Del Rose Cafe,Wilmington,DE,4.0,8,Italian,False,True,False,,39.758506,-75.5626773
